Item_Weight,Item_Fat_Content,Item_Visibility,Item_MRP,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Item_Type_Combined
12.6,1,0.082921642,175.2054,2002,3,2,1,3502.1079999999997,2
13.1,3,0.075515154,167.2158,1987,1,3,1,3008.0844,3
12.6,3,0.046994717000000005,125.802,1985,2,1,2,253.00400000000002,3
17.85,2,0.04679836,123.8388,2009,3,3,4,866.8716,3
8.905,3,0.143129124,58.8878,1997,2,1,1,1151.1682,3
18.5,1,0.034013539,133.2284,2002,3,2,1,2768.3964,2
20.25,2,0.022921735,240.7538,1987,1,3,1,3364.9532,3
10.3,2,0.030616757,112.7176,1999,3,1,1,343.5528,3
17.85,3,0.06575528,151.505,1987,1,3,1,2546.685,3
7.21,2,0.144856342,100.5332,1999,3,1,1,1127.8652,3
16.1,2,0.267352587,34.9558,1998,3,3,2,67.9116,3
12.6,3,0.13086741300000002,150.8024,1985,3,3,3,4402.2696,3
12.6,3,0.123449671,89.7488,1985,3,3,3,1901.5248,3
17.35,3,0.014689006000000001,74.5038,2004,2,2,1,739.038,3
10.0,2,0.037918142,129.6994,2009,3,3,4,1413.4934,3
18.6,3,0.047964395,185.0898,1999,3,1,1,2993.4368,3
16.75,3,0.10501881699999999,155.263,1999,3,1,1,1721.0929999999998,3
17.75,3,0.014577412,160.7262,2004,2,2,1,2864.2716,3
9.0,3,0.143870574,169.4816,1998,3,3,2,503.3448,3
6.42,3,0.053553794,178.6002,1999,3,1,1,3582.0040000000004,3
16.75,1,0.075889215,37.6532,2002,3,2,1,575.2512,2
7.39,1,0.120280989,142.747,1997,2,1,1,3149.2340000000004,2
19.2,1,0.182653772,243.0196,1997,2,1,1,3374.2744,2
12.6,3,0.25637539,94.8436,1985,2,1,2,567.2616,3
5.46,2,0.10703694300000001,144.2786,2004,2,2,1,288.9572,3
17.5,3,0.07048184085069421,258.3304,1987,1,3,1,3358.2952,3
12.3,2,0.10623876800000001,176.1396,1987,1,3,1,3663.2316,3
17.0,3,0.055545797,220.5114,2002,3,2,1,5321.0736,3
12.6,1,0.019386056999999998,194.5794,1985,3,3,3,3511.4292,2
19.7,3,0.064921764,88.1198,1997,2,1,1,1744.396,3
19.6,1,0.094694278,254.9698,2007,3,2,1,2536.698,2
14.5,1,0.019554705,162.421,2009,3,3,4,1957.4520000000002,2
19.35,3,0.033060937,172.4738,1987,1,3,1,1911.5118,3
9.195,2,0.078181964,106.7596,1999,3,1,1,4098.6648,3
16.25,3,0.07048184085069421,90.2804,2009,3,3,4,1653.8472,3
20.7,2,0.100583009,123.5388,2009,3,3,4,1981.4208,3
20.0,1,0.136124989,38.319,1998,3,3,2,146.476,2
12.6,2,0.021353642000000003,122.1098,1985,3,3,3,3374.2744,3
11.8,3,0.115167579,199.8084,1997,2,1,1,2380.9008,1
11.8,3,0.113559058,184.2924,2002,3,2,1,1850.924,1
19.1,3,0.038641968,212.1586,2002,3,2,1,5909.6408,3
15.5,2,0.157246634,145.6418,2002,3,2,1,2207.127,3
9.5,2,0.010917052,185.3608,1997,2,1,1,2021.3688,3
12.85,3,0.033172957,172.0422,2004,2,2,1,5345.7082,3
11.65,2,0.05871972599999999,171.1422,2004,2,2,1,2931.5174,3
15.6,3,0.07048184085069421,111.8544,2009,3,3,4,1454.1072,3
18.85,3,0.141524348,168.4132,1987,1,3,1,2874.9244,3
6.865,2,0.035895934,244.4486,1999,3,1,1,6353.0636,3
11.65,3,0.039980643999999996,227.3694,1999,3,1,1,4567.388,3
12.6,1,0.07048184085069421,123.473,1985,2,1,2,369.519,2
20.5,3,0.07048184085069421,90.883,1998,3,3,2,89.883,3
20.35,3,0.054056927000000005,116.8466,1997,2,1,1,2356.9320000000002,3
10.895,2,0.009636821,121.87299999999999,1999,3,1,1,2463.46,3
7.3,3,0.086266286,147.2076,1999,3,1,1,1921.4988,3
11.1,1,0.033081388999999996,116.5124,1987,1,3,1,1066.6116,2
7.06,2,0.043989429000000004,60.2904,2002,3,2,1,644.4944,3
9.8,3,0.047178116,99.4016,2004,2,2,1,2428.8384,3
9.5,3,0.074496043,251.9724,2002,3,2,1,2516.724,3
17.6,2,0.039189221,97.34100000000001,1987,1,3,1,965.41,3
11.8,3,0.115819014,198.3084,2007,3,2,1,4563.3932,1
9.695,2,0.129008866,226.9404,2007,3,2,1,2700.4848,3
16.5,2,0.160371305,143.9128,2009,3,3,4,1581.9408,3
12.6,2,0.085392428,226.7694,1985,3,3,3,6165.9738,3
9.0,3,0.038925251,34.919000000000004,1997,2,1,1,476.04699999999997,1
12.6,2,0.041557653,124.5072,1997,2,1,1,2450.144,3
12.6,3,0.060237465,115.9834,1985,2,1,2,345.5502,1
14.35,2,0.091098018,233.5984,2002,3,2,1,1853.5872,3
13.6,3,0.11787402400000001,193.6136,2002,3,2,1,4471.5128,3
13.85,3,0.030795085,143.3154,1997,2,1,1,1985.4156,1
16.1,2,0.063689583,181.9318,2007,3,2,1,5954.2494,3
18.25,2,0.184041545,110.15700000000001,2009,3,3,4,1867.569,3
12.15,2,0.13283066,190.6872,2007,3,2,1,2269.0464,3
15.35,3,0.020441939,216.4508,2007,3,2,1,5426.27,1
12.6,3,0.037712875,64.4826,1985,3,3,3,2518.7214,3
15.35,3,0.013840783999999998,65.2168,2002,3,2,1,958.752,3
18.25,3,0.060198496,162.9526,1987,1,3,1,1151.1682,3
11.8,1,0.008559556999999999,117.2492,2004,2,2,1,2432.8332,2
9.27,3,0.061883352999999995,147.905,1999,3,1,1,1647.855,3
12.6,3,0.052085615,242.8512,1985,3,3,3,5816.4288,3
12.8,2,0.039385992,224.8404,1998,3,3,2,1575.2828,3
15.0,3,0.064241345,45.206,1999,3,1,1,792.302,1
12.5,1,0.006759519,42.8112,1987,1,3,1,639.168,2
17.35,1,0.16724376900000001,176.2712,1987,1,3,1,2988.1104,2
7.975,3,0.01469075,84.725,2009,3,3,4,1747.725,3
10.5,2,0.013551445,142.0154,2009,3,3,4,2410.8618,3
12.6,3,0.105085956,82.3908,1985,3,3,3,3691.1952,3
14.35,1,0.017038776999999998,112.5228,1997,2,1,1,1989.4104,2
12.35,2,0.038718195,110.65700000000001,2007,3,2,1,2087.283,3
10.195,2,0.075291577,119.1808,1998,3,3,2,351.5424,3
18.5,2,0.07048184085069421,148.7418,2002,3,2,1,2501.4106,3
11.5,3,0.07048184085069421,119.5124,2009,3,3,4,829.5868,3
12.5,2,0.08208578700000001,92.2488,2009,3,3,4,1358.2320000000002,3
12.6,3,0.09593100199999999,198.5768,1985,3,3,3,6897.688,1
10.695,2,0.011448628999999998,72.9038,2002,3,2,1,1034.6532,3
14.15,1,0.00879232,195.011,2004,2,2,1,1964.11,2
17.6,3,0.049167388,114.9176,2002,3,2,1,1946.7992,3
12.6,1,0.079046992,39.8506,1985,3,3,3,1480.0734,2
6.215,2,0.049580407,227.4062,1987,1,3,1,5191.2426,3
18.1,3,0.022399592000000003,96.0094,1997,2,1,1,1808.9786,3
11.65,3,0.033926852,111.586,2002,3,2,1,3395.58,3
7.42,2,0.021617397000000003,185.0582,2002,3,2,1,5201.2296,3
20.0,1,0.0814536,36.819,1999,3,1,1,768.9989999999999,2
17.75,3,0.07607772,112.4544,1999,3,1,1,2348.9424,3
14.0,2,0.135775701,54.56399999999999,1997,2,1,1,1597.92,3
15.35,2,0.07048184085069421,193.0504,1999,3,1,1,2492.7552,3
6.13,3,0.076891526,61.5536,2002,3,2,1,796.2968,1
9.695,2,0.128543405,226.5404,2002,3,2,1,4500.808,3
20.25,2,0.014793357,191.5162,1997,2,1,1,3078.6592,3
12.6,2,0.066406853,259.7962,1985,3,3,3,5697.9164,3
15.85,2,0.0071404680000000005,40.848,1987,1,3,1,679.1160000000001,3
19.85,2,0.020858778999999997,62.8194,1987,1,3,1,928.791,3
4.61,3,0.123346085,172.5396,2007,3,2,1,3663.2316,1
7.365,3,0.159937597,93.912,2004,2,2,1,1304.968,3
12.6,3,0.067128641,242.8486,1985,3,3,3,3420.8804,1
18.85,3,0.042736348,255.933,2002,3,2,1,3844.995,3
12.6,2,0.172629683,148.4708,1985,3,3,3,3761.77,3
11.3,3,0.007278511999999999,196.7426,2004,2,2,1,2768.3964,3
7.405,3,0.07048184085069421,205.7296,2007,3,2,1,4570.0512,3
15.7,2,0.03079807,252.9724,2007,3,2,1,3020.0688,3
7.72,3,0.12152072,118.244,1997,2,1,1,958.752,3
6.65,3,0.053591345,149.7734,2007,3,2,1,2375.5744,3
10.6,1,0.035163639,84.4224,1987,1,3,1,852.2239999999999,2
12.6,1,0.061470857999999996,48.6034,1985,2,1,2,145.8102,2
15.85,3,0.043226398,37.5164,2004,2,2,1,270.3148,3
12.15,3,0.062640143,36.6532,2007,3,2,1,251.6724,3
11.35,2,0.06358394,89.4856,2007,3,2,1,1142.5128,3
20.1,1,0.077389797,60.8536,1987,1,3,1,1347.5792,2
15.7,2,0.00878535,204.998,2007,3,2,1,5366.348000000001,3
12.6,2,0.136592891,238.0248,1985,2,1,2,711.0744,3
16.7,2,0.054937907,64.2168,2007,3,2,1,1661.8368,3
6.115,2,0.007084185,191.153,2007,3,2,1,3415.554,1
20.7,1,0.027052013,73.9354,2007,3,2,1,1655.1788,2
9.8,2,0.072863893,118.6098,2004,2,2,1,843.5686,3
12.6,3,0.244102315,148.076,1985,2,1,2,146.476,3
20.35,3,0.141789197,121.9072,2004,2,2,1,1347.5792,3
12.6,3,0.035414528,218.2166,1985,3,3,3,3701.1822,3
6.85,3,0.022864238,260.0594,1987,1,3,1,6018.1662,3
20.35,3,0.054011943,116.5466,1987,1,3,1,1885.5456,3
9.195,2,0.117462619,158.9578,2004,2,2,1,2246.4092,3
9.695,1,0.11411658,158.8604,1999,3,1,1,4436.8912,2
12.6,3,0.046124444,206.7954,1985,2,1,2,833.5816,3
11.65,2,0.075849167,85.1908,1997,2,1,1,2181.1608,3
6.035,2,0.065729039,188.324,1987,1,3,1,1491.392,3
18.2,1,0.097865088,221.8456,1998,3,3,2,884.1824,2
12.6,1,0.058827582999999996,110.4912,1985,2,1,2,436.7648,2
7.63,3,0.061313057000000004,93.3436,2009,3,3,4,1323.6104,1
6.385,2,0.123961415,33.2874,2002,3,2,1,141.1496,3
9.6,2,0.014270393999999999,187.3872,2009,3,3,4,2647.2208,3
20.5,3,0.060847634000000005,75.0696,1998,3,3,2,149.1392,3
12.6,3,0.07048184085069421,253.0356,1985,3,3,3,11445.101999999999,3
18.35,1,0.014103353999999999,225.4746,2007,3,2,1,1346.2476,2
19.6,3,0.033901442000000004,56.2614,1997,2,1,1,773.6596,1
14.15,2,0.024454052,197.21099999999998,2002,3,2,1,3731.809,3
12.6,2,0.07048184085069421,55.9298,1985,2,1,2,107.8596,3
12.6,2,0.096730427,159.0262,1985,3,3,3,5887.6694,3
17.6,3,0.097198194,89.8856,2004,2,2,1,351.5424,1
19.0,2,0.066005186,188.4214,2007,3,2,1,2826.321,3
8.42,2,0.030890617999999998,228.7352,1999,3,1,1,5954.9152,3
9.3,3,0.028498354,195.8136,1987,1,3,1,2332.9632,3
19.75,3,0.033883448,213.2902,2004,2,2,1,4247.804,3
6.78,3,0.06656564400000001,185.324,1987,1,3,1,3914.9040000000005,3
12.6,1,0.169943195,116.2492,1985,2,1,2,115.8492,2
17.25,3,0.07048184085069421,263.591,2002,3,2,1,788.9730000000001,1
15.3,2,0.08476519199999999,215.0218,1997,2,1,1,1923.4962,3
15.7,2,0.027617046,168.27900000000002,1997,2,1,1,4074.696,3
17.85,3,0.052166995,121.7072,2004,2,2,1,2817.6656,3
12.6,2,0.07048184085069421,184.2608,1985,3,3,3,6064.1064,3
15.3,1,0.038460297000000004,104.0332,1998,3,3,2,205.0664,2
16.25,3,0.025789175,166.9474,2002,3,2,1,2863.6058,3
15.0,2,0.161301097,185.1266,1987,1,3,1,2213.1192,3
13.85,3,0.034640466,116.1492,2002,3,2,1,1274.3412,1
12.6,3,0.07048184085069421,89.1856,1985,3,3,3,2109.2544,1
13.8,2,0.064307102,77.3012,1999,3,1,1,1593.9252,3
7.475,1,0.076036381,153.9656,2009,3,3,4,2625.9152,2
18.7,2,0.071091591,228.601,2007,3,2,1,4823.721,3
12.5,3,0.187841082,119.244,1998,3,3,2,119.844,3
15.85,3,0.043234574000000005,38.3164,1997,2,1,1,540.6296,3
12.6,3,0.026055106,169.5474,1985,3,3,3,4211.185,3
20.75,3,0.109153001,161.3578,2009,3,3,4,4492.8184,3
5.82,1,0.08062523,168.37900000000002,2004,2,2,1,1188.453,2
5.785,2,0.09012919999999999,89.8856,1998,3,3,2,175.7712,3
13.1,2,0.098938169,195.7768,1999,3,1,1,4138.6128,3
10.1,2,0.07048184085069421,225.1088,1987,1,3,1,3579.3408,3
16.75,1,0.032580547,192.1162,2004,2,2,1,3848.324,2
12.6,3,0.09793725199999999,98.9042,1985,3,3,3,4960.21,3
17.1,2,0.07048184085069421,208.5638,1999,3,1,1,5383.6588,3
7.42,3,0.020391845,248.9092,1997,2,1,1,2241.0828,3
7.51,3,0.103813029,113.7544,1997,2,1,1,671.1264,3
12.6,3,0.031069202999999997,179.6686,1985,2,1,2,177.7686,3
12.6,3,0.062294472999999996,242.417,1985,2,1,2,486.034,3
19.2,2,0.022914478,181.195,2004,2,2,1,2380.235,3
18.6,3,0.152058281,99.9358,1997,2,1,1,201.0716,3
7.105,1,0.044991294,59.2562,2009,3,3,4,651.8182,2
4.92,3,0.046214970999999994,199.8084,2007,3,2,1,3968.1679999999997,3
11.0,2,0.13312044,221.5798,2004,2,2,1,4187.2162,3
7.68,1,0.255348289,84.4224,1998,3,3,2,170.4448,2
13.15,3,0.036879538999999996,181.3976,2007,3,2,1,3078.6592,3
7.52,2,0.044202545,182.995,2009,3,3,4,4394.28,3
8.895,2,0.137858955,162.1236,1999,3,1,1,2577.9776,3
4.805,2,0.037668051,126.7704,1987,1,3,1,2628.5784,3
12.6,3,0.224837308,112.7886,1985,2,1,2,222.3772,3
7.785,3,0.089069748,62.751000000000005,2009,3,3,4,1707.777,3
8.975,2,0.053027397999999996,86.0224,2007,3,2,1,1278.336,3
12.6,1,0.118099673,262.89099999999996,1985,3,3,3,5522.811,2
9.3,3,0.07048184085069421,182.9292,2007,3,2,1,4013.4424,3
10.895,3,0.137023446,263.7568,1999,3,1,1,7646.0472,3
15.0,2,0.026950104,220.9456,2009,3,3,4,1768.3648,3
12.15,1,0.07048184085069421,224.4404,2009,3,3,4,5626.01,2
16.7,2,0.119362812,180.3976,1987,1,3,1,3078.6592,3
15.1,2,0.067350054,257.3304,2009,3,3,4,3874.9559999999997,3
8.02,1,0.07048184085069421,157.7972,1987,1,3,1,1713.7692,2
19.35,2,0.049712775,78.2644,1999,3,1,1,1492.7236,3
20.7,2,0.12220809099999999,119.7466,2007,3,2,1,4006.7844,3
12.6,3,0.138742518,147.476,1985,3,3,3,3368.948,3
4.59,3,0.070780558,114.586,1997,2,1,1,1245.046,1
18.1,3,0.037492325,95.5094,1998,3,3,2,95.2094,3
12.85,1,0.053527105,185.1608,1999,3,1,1,2388.8904,2
16.75,1,0.076164013,34.0532,2007,3,2,1,575.2512,2
14.85,2,0.009995002,154.463,2007,3,2,1,3755.112,3
8.235,3,0.08259502,149.1076,2002,3,2,1,1182.4608,3
6.425,3,0.063122753,131.3626,1987,1,3,1,262.3252,3
6.59,3,0.105597316,83.4908,1997,2,1,1,1342.2528,3
12.6,2,0.021863506,247.0092,1985,3,3,3,5478.2024,3
12.6,1,0.063800266,123.0414,1985,3,3,3,4629.9732,2
6.36,1,0.006012413,163.0526,2007,3,2,1,1644.526,2
17.35,2,0.06320719799999999,89.383,2007,3,2,1,1258.362,3
8.6,1,0.069809115,90.5146,2007,3,2,1,729.7168,2
17.7,3,0.011660463000000001,96.541,2009,3,3,4,2220.4429999999998,3
7.6,2,0.142410775,171.9448,1997,2,1,1,3749.7856,3
19.6,3,0.024226902,48.7718,1997,2,1,1,236.359,1
12.6,1,0.082440705,61.3194,1985,3,3,3,2043.3402,2
9.3,3,0.066918731,184.2292,2002,3,2,1,1641.8628,3
20.2,1,0.07439000700000001,91.4462,2002,3,2,1,1943.4702,2
11.35,2,0.005530516,171.179,1997,2,1,1,4923.590999999999,3
16.5,3,0.028579565,90.3146,2007,3,2,1,2554.0088,3
17.1,1,0.038705317,165.0842,1987,1,3,1,2320.9788,2
4.88,2,0.07048184085069421,53.1298,2004,2,2,1,808.947,3
10.195,3,0.10800453199999999,148.7076,2007,3,2,1,1330.2684,3
12.8,2,0.023626808,223.2404,2009,3,3,4,2475.4444,3
12.6,3,0.070660449,180.4002,1985,2,1,2,716.4008,3
8.05,2,0.078719835,258.5646,2009,3,3,4,3091.9752,3
20.6,2,0.046208155,178.0344,2009,3,3,4,1605.9096,3
6.32,3,0.012769753,39.9822,2009,3,3,4,78.5644,3
5.465,2,0.048486800999999996,131.2626,1987,1,3,1,3410.2276,3
18.25,3,0.132596101,226.2062,1998,3,3,2,677.1186,3
14.5,2,0.128459481,102.0332,1999,3,1,1,2050.6639999999998,3
15.7,1,0.161317495,57.5562,2009,3,3,4,829.5868,2
9.6,1,0.011211251,166.9184,1998,3,3,2,660.4736,2
20.7,2,0.11429451199999999,94.9436,1999,3,1,1,1229.0668,3
6.055,3,0.031103357,159.9578,1997,2,1,1,2727.7826,3
5.655,3,0.08527498800000001,165.05,1997,2,1,1,2330.3,3
6.78,3,0.066892471,186.424,2009,3,3,4,1304.968,3
12.6,3,0.078764059,241.3854,1985,2,1,2,483.3708,3
6.865,2,0.036042938999999996,244.4486,2007,3,2,1,4153.9262,3
6.61,2,0.04855968,188.4898,1998,3,3,2,187.0898,3
12.6,3,0.082602127,120.9756,1985,3,3,3,3877.6192,3
12.6,1,0.064240743,121.9414,2002,3,2,1,1462.0968,2
6.055,3,0.031230058999999998,160.3578,2009,3,3,4,1765.0358,3
20.2,1,0.100114941,188.3898,2002,3,2,1,3554.7062,2
12.6,2,0.22417463,168.8816,1985,2,1,2,167.7816,3
14.15,3,0.035943717,40.5138,1997,2,1,1,446.7518,1
16.5,2,0.06619442,184.4292,1987,1,3,1,3101.2964,3
13.3,2,0.07143905099999999,61.0536,2004,2,2,1,1898.8616,3
9.195,3,0.108059141,181.7634,1999,3,1,1,6179.9556,3
12.6,3,0.026216144,207.5954,1985,3,3,3,6668.6528,3
9.0,3,0.085938463,168.6816,2004,2,2,1,1342.2528,3
15.7,2,0.008734284,207.898,2004,2,2,1,3095.97,3
18.1,1,0.049016517,128.7336,1999,3,1,1,2173.1712,2
12.6,3,0.111554381,59.821999999999996,1985,3,3,3,1677.816,3
15.7,2,0.030672457,253.1724,1999,3,1,1,5285.1204,3
9.195,2,0.07799564099999999,107.1596,1987,1,3,1,2804.3496,3
12.6,3,0.08571527300000001,146.6076,1985,3,3,3,1773.6912,3
13.85,2,0.05643278400000001,234.93,2002,3,2,1,4660.6,3
20.2,1,0.066200667,61.451,2009,3,3,4,126.50200000000001,2
12.6,2,0.24554262699999999,172.2764,1985,2,1,2,171.7764,3
13.65,2,0.012751700000000001,55.5588,1997,2,1,1,1603.2464,3
15.0,2,0.07794933400000001,238.7248,1987,1,3,1,2133.2232,3
10.695,1,0.06402288099999999,36.0848,2009,3,3,4,372.848,2
12.6,2,0.182407266,109.15700000000001,1985,3,3,3,1867.569,3
14.0,2,0.136328794,54.864,2009,3,3,4,319.584,3
6.655,3,0.016958832,210.0586,1997,2,1,1,4221.1720000000005,3
16.5,2,0.068125756,101.199,1997,2,1,1,1031.99,3
9.6,2,0.02734361,257.8304,1997,2,1,1,1808.3128,3
6.55,2,0.034658144,155.8288,1999,3,1,1,1099.9016,3
16.25,3,0.07048184085069421,89.8804,2007,3,2,1,1102.5648,3
15.25,2,0.065841719,179.86599999999999,1987,1,3,1,2696.49,3
9.695,2,0.029158762999999997,174.537,2004,2,2,1,1235.059,3
12.6,3,0.063649582,74.7696,1985,2,1,2,74.5696,3
16.0,3,0.05706009,225.0404,1997,2,1,1,4950.8888,3
15.85,3,0.11566015,218.3166,1998,3,3,2,435.4332,3
12.6,3,0.075691713,98.241,1985,3,3,3,2220.4429999999998,3
18.85,1,0.167844438,193.9136,1999,3,1,1,3110.6176,2
6.215,2,0.049722335,224.5062,2002,3,2,1,4514.124,3
12.6,3,0.14095631,167.7132,1985,3,3,3,3889.6036,3
11.8,1,0.058827557,80.8618,1999,3,1,1,1288.9888,2
7.325,3,0.093765794,90.3146,2009,3,3,4,1733.0774,3
10.5,3,0.048092816,159.2946,1999,3,1,1,1893.5352,1
15.7,2,0.018968743,61.9536,2002,3,2,1,1225.072,3
12.6,3,0.024032484,124.973,1985,3,3,3,2463.46,3
13.0,2,0.070444232,63.4484,2002,3,2,1,1043.9744,3
13.5,2,0.125469442,264.491,1999,3,1,1,6574.775,3
6.865,3,0.01405025,128.9652,2009,3,3,4,1679.1476,1
7.785,3,0.139436695,103.0306,1987,1,3,1,2404.2038,3
17.7,2,0.016593506,46.9034,2004,2,2,1,972.068,3
20.2,1,0.124261614,93.6462,1998,3,3,2,277.6386,2
7.855,3,0.011261165,189.5188,1997,2,1,1,1904.1879999999999,3
6.36,3,0.120520818,45.906000000000006,2004,2,2,1,419.454,3
17.0,2,0.015965308,229.4352,1997,2,1,1,4809.7392,3
5.78,3,0.09638622699999999,163.5552,1997,2,1,1,1787.0072,3
11.5,3,0.073029341,187.953,2002,3,2,1,2656.542,3
12.6,2,0.043443752999999995,158.1946,1985,3,3,3,6942.9624,3
18.2,3,0.049520592999999995,147.3734,2009,3,3,4,2375.5744,3
18.25,3,0.079152918,223.8062,1987,1,3,1,4288.4178,3
12.6,3,0.048741487,60.4194,1987,1,3,1,990.7104,3
8.575,2,0.071958197,195.3794,1999,3,1,1,3511.4292,3
18.2,3,0.162147349,37.719,2009,3,3,4,549.285,3
8.115,2,0.05382735,155.2972,1998,3,3,2,311.5944,3
12.65,3,0.069565759,52.4324,2002,3,2,1,571.2564,3
12.6,3,0.056019324,40.0454,1985,3,3,3,419.454,3
8.775,3,0.10991127199999999,41.9428,1997,2,1,1,1537.9979999999998,1
5.94,2,0.029366813,187.7556,2004,2,2,1,3755.112,3
18.85,3,0.055347985,131.5284,2004,2,2,1,1581.9408,3
9.8,2,0.07048184085069421,49.2008,1987,1,3,1,657.8104,3
12.65,2,0.156926608,238.3538,2007,3,2,1,5528.1374,3
20.7,1,0.039405676,149.8366,2009,3,3,4,2267.049,2
14.65,3,0.17017651600000003,55.2614,1987,1,3,1,718.3982,1
12.6,3,0.033777628999999997,222.8456,1985,3,3,3,7073.4592,3
15.85,3,0.057546914000000005,55.8956,2009,3,3,4,491.3604,3
17.25,2,0.16009590099999998,61.5194,2007,3,2,1,1052.6298,3
16.0,2,0.09983272800000001,87.4856,2007,3,2,1,263.6568,3
6.32,3,0.012717946,40.2822,1997,2,1,1,628.5152,3
6.525,1,0.09027863400000001,86.7882,2004,2,2,1,1975.4286,2
6.695,3,0.07048184085069421,191.882,1987,1,3,1,3861.64,3
14.85,2,0.009958940999999999,157.963,2002,3,2,1,2816.3340000000003,3
17.1,3,0.032678839,150.7392,1999,3,1,1,3131.9232,3
10.3,2,0.07048184085069421,115.0176,1987,1,3,1,4122.6336,3
19.7,3,0.077849003,179.166,1987,1,3,1,3056.022,3
10.695,2,0.011443222,73.5038,1999,3,1,1,1478.076,3
7.285,1,0.031214809,177.1054,2002,3,2,1,2626.5809999999997,2
17.7,1,0.051146565,127.3678,2009,3,3,4,3306.3628,2
18.25,3,0.015302653000000001,198.0084,1999,3,1,1,793.6336,3
5.175,2,0.04937018,106.7622,1998,3,3,2,211.7244,3
5.635,3,0.07048184085069421,148.705,1999,3,1,1,1198.44,3
6.035,3,0.23643360100000002,155.5998,1998,3,3,2,153.7998,3
14.8,3,0.081372267,191.4846,2009,3,3,4,3057.3536,3
18.25,2,0.18329488,111.65700000000001,1997,2,1,1,1537.9979999999998,3
16.1,2,0.06358934,179.4318,2009,3,3,4,360.8636,3
16.75,3,0.060792265,170.4106,2009,3,3,4,513.3318,3
17.7,2,0.07048184085069421,184.3924,1997,2,1,1,4257.1252,3
8.88,1,0.098775709,208.92700000000002,1999,3,1,1,7130.718000000001,2
18.2,3,0.270300331,38.319,1998,3,3,2,109.85700000000001,3
11.15,3,0.119852889,44.9744,1987,1,3,1,498.0184,3
20.0,3,0.034563936,45.3086,2007,3,2,1,490.6946,3
7.935,1,0.031710329,263.091,1987,1,3,1,5522.811,2
20.1,3,0.074778547,110.7228,2002,3,2,1,1657.842,3
13.65,2,0.013035608999999998,114.7834,2004,2,2,1,3455.502,3
6.635,2,0.046277955999999995,36.7506,2009,3,3,4,75.9012,3
18.25,3,0.07937949999999999,226.1062,2002,3,2,1,6771.186,3
11.15,1,0.073783159,66.0142,2007,3,2,1,988.7130000000001,2
19.5,1,0.01572192,185.6608,2004,2,2,1,918.804,2
6.48,3,0.033952603,148.2076,1999,3,1,1,3399.5748,3
11.15,2,0.10522002400000001,102.7648,1987,1,3,1,1142.5128,3
5.985,3,0.09571560800000001,125.8678,1987,1,3,1,3560.6984,3
7.27,1,0.046822808,99.3384,2007,3,2,1,2759.0752,2
6.78,2,0.07048184085069421,227.5694,1999,3,1,1,3653.9104,3
9.195,2,0.04731256,50.7666,2009,3,3,4,512.6659999999999,3
19.5,2,0.077108099,232.8958,1987,1,3,1,5608.6992,1
6.59,3,0.10602747400000001,83.9908,2009,3,3,4,1426.1436,3
7.51,3,0.01742908,229.601,1997,2,1,1,6201.927,3
12.6,1,0.073229342,254.1014,1985,2,1,2,255.0014,2
12.6,3,0.157257637,215.0192,1985,2,1,2,1078.596,3
12.6,3,0.039988162,55.7298,1985,3,3,3,1024.6662,3
12.5,3,0.081119484,220.0798,2004,2,2,1,1322.2788,3
17.0,1,0.052421981,123.773,2009,3,3,4,1231.73,2
12.6,1,0.070791391,46.4086,1985,3,3,3,2007.3870000000002,2
12.65,3,0.069817659,53.5324,2007,3,2,1,830.9184,3
12.5,2,0.10997157800000001,82.7592,2004,2,2,1,577.9144,3
18.7,2,0.09195097199999999,184.2292,2009,3,3,4,1277.0044,3
11.0,2,0.133145617,218.4798,1997,2,1,1,2203.798,3
12.6,1,0.046609280999999995,248.6776,1985,2,1,2,495.3552,2
7.35,3,0.028652919,40.5454,2002,3,2,1,545.2902,3
10.895,3,0.136696892,264.5568,1987,1,3,1,5536.7928,3
17.2,2,0.012002075,165.3184,1987,1,3,1,990.7104,3
15.5,2,0.025513973,83.7934,2007,3,2,1,1474.0812,3
7.905,3,0.06419430400000001,229.4694,2002,3,2,1,2055.3246,1
9.8,3,0.013920031999999999,45.006,2007,3,2,1,792.302,1
11.6,2,0.079251097,79.2276,2009,3,3,4,649.8208,3
12.6,2,0.121043709,59.422,1985,3,3,3,1078.596,3
12.6,3,0.048545853,60.1194,1985,3,3,3,1114.5492,3
5.825,1,0.091467933,159.7894,2004,2,2,1,1294.3152,2
16.35,3,0.07048184085069421,196.3426,2009,3,3,4,1384.1982,3
14.7,3,0.020916223,141.8128,2004,2,2,1,1869.5664,1
11.6,3,0.07048184085069421,141.9154,2004,2,2,1,992.7078,1
16.75,3,0.104768536,155.16299999999998,1987,1,3,1,2972.797,3
12.5,3,0.020680498999999998,197.2742,1987,1,3,1,2587.9646,3
12.6,2,0.123727659,253.0356,1998,3,3,2,254.3356,3
12.35,1,0.16380550900000002,117.6124,1987,1,3,1,3910.9092,2
13.35,3,0.065082452,93.0804,2002,3,2,1,2113.2492,3
12.6,2,0.18212836300000002,165.65,1985,2,1,2,665.8,3
12.6,2,0.01871404,223.4772,1985,3,3,3,7116.0704,3
12.6,3,0.159096908,129.3336,1985,2,1,2,127.8336,1
