Item_Identifier,Item_Weight,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Item_Outlet_Sales,Outlet_Years,Item_Visibility_MeanRatio,Item_Fat_Content_1,Item_Fat_Content_2,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Size_1,Outlet_Size_2,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,Item_Type_Combined_1,Item_Type_Combined_2,Outlet_1,Outlet_2,Outlet_3,Outlet_4,Outlet_5,Outlet_6,Outlet_7,Outlet_8,Outlet_9
FDO19,17.7,0.016630303,Fruits and Vegetables,48.1034,OUT045,2002,534.6374,11,1.0394975768521588,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
FDP13,8.1,0.134532392,Canned,39.448,OUT049,1999,878.8560000000001,14,0.863992942164385,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
FDP24,20.6,0.083133128,Baking Goods,120.1756,OUT049,1999,1332.9316,14,0.931077941237184,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
NCQ42,20.35,0.039428167,Household,127.9678,OUT018,2009,3560.6984,4,0.9630053962951677,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
FDY59,8.195,0.0,Baking Goods,93.1462,OUT018,2009,647.8234,4,0.0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDU14,17.75,0.034823127,Dairy,248.675,OUT045,2002,4993.5,11,1.03930797059327,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
FDB21,7.475,0.148492521,Fruits and Vegetables,240.6854,OUT035,2004,1691.7978,9,1.0268322995780674,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
FDT32,19.0,0.06590129900000001,Fruits and Vegetables,188.7214,OUT018,2009,1695.7926,4,0.8782920693242124,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDK20,12.6,0.041622264,Fruits and Vegetables,124.0072,OUT049,1999,4042.7376,14,1.1610955111745445,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
FDX09,9.0,0.064933297,Snack Foods,174.83700000000002,OUT027,1985,4763.799,28,0.8704928774407469,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
FDM01,7.895,0.0945493,Breakfast,102.6332,OUT035,2004,1640.5312,9,1.1417568492446093,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
DRI37,15.849999999999998,0.107076832,Soft Drinks,58.7904,OUT027,1985,1288.9888,28,0.925130818920372,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
FDL20,17.1,0.12867498300000002,Fruits and Vegetables,112.3886,OUT045,2002,2334.9606,11,1.0296783430248628,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
FDU13,8.355,0.18832266399999997,Canned,148.5418,OUT018,2009,2207.127,4,0.9624064781562301,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDE05,10.894999999999998,0.0,Frozen Foods,145.2102,OUT019,1985,437.4306,28,0.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
FDE58,18.5,0.052025392000000004,Snack Foods,118.4124,OUT013,1987,2370.248,26,1.3307521625367036,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
FDT32,19.0,0.065316099,Fruits and Vegetables,189.9214,OUT027,1985,5087.3778,28,0.8704928828625231,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
FDZ01,8.975,0.01516265,Canned,101.899,OUT010,1998,103.199,15,1.4442325993005458,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
FDM08,10.1,0.053584207,Fruits and Vegetables,224.4088,OUT046,1997,4697.8848,16,1.0366184143440371,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
FDS58,9.285,0.020989132,Snack Foods,158.6578,OUT013,1987,2406.867,26,1.0267392246012783,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
FDZ26,11.6,0.144017405,Dairy,238.3222,OUT046,1997,5736.5328,16,0.8747287894819349,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
FDC46,17.7,0.11597812199999999,Snack Foods,183.4266,OUT027,1985,7192.6374,28,0.9251308174345138,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
FDY51,12.5,0.081465335,Meat,220.7798,OUT018,2009,6611.394,4,1.0031395404860957,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDL34,16.0,0.041177505,Snack Foods,142.3496,OUT017,2007,3246.4408,6,1.004720903636758,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
DRG39,14.15,0.042352822000000005,Dairy,51.6982,OUT018,2009,1262.3568,4,1.0031395257259768,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
NCG43,20.2,0.074541867,Household,94.1462,OUT018,2009,1758.3778,4,1.0651652294176617,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
FDT01,13.65,0.18454121,Canned,211.5902,OUT045,2002,4672.5844,11,1.039307966379244,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
NCR38,17.25,0.114160573,Household,253.1724,OUT017,2007,3775.086,6,0.9275067658098634,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
DRF01,5.655,0.175352413,Soft Drinks,147.4102,OUT049,1999,2478.7734,14,0.9600687365810546,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
FDF53,20.75,0.083590755,Frozen Foods,182.2318,OUT035,2004,3067.3406,9,0.998880830996339,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
FDS45,5.175,0.029471407999999998,Snack Foods,105.4622,OUT013,1987,3281.7282,26,0.8740008541193078,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
FDR20,20.0,0.028282832,Fruits and Vegetables,46.2744,OUT017,2007,1086.5856,6,1.1303109955632011,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
FDY07,11.8,0.0,Fruits and Vegetables,46.5402,OUT010,1998,229.701,15,0.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
FDD38,16.75,0.008208341999999999,Canned,102.8674,OUT045,2002,1528.011,11,0.9600767973294131,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
DRF15,18.35,0.03334929,Dairy,155.034,OUT018,2009,1990.7420000000002,4,0.9624064799829805,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
FDH32,12.8,0.076060037,Fruits and Vegetables,95.141,OUT046,1997,868.8689999999999,16,0.8747287893552435,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
NCJ42,19.75,0.014301326000000001,Household,103.0332,OUT046,1997,1230.3984,16,0.9135793648072383,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
FDB56,8.75,0.074931201,Fruits and Vegetables,187.6556,OUT018,2009,938.778,4,1.1455012491446572,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDD03,13.3,0.080131363,Dairy,234.03,OUT018,2009,4194.54,4,1.0031395351699401,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
NCL18,18.85,0.167444431,Household,194.6136,OUT013,1987,1166.4816,26,0.9215224096638633,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
FDW22,9.695,0.03033748,Snack Foods,222.9114,OUT049,1999,5764.4964,14,1.1434172312393083,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
FDE32,20.7,0.04874969,Fruits and Vegetables,37.5506,OUT035,2004,113.8518,9,0.9988808339906843,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
FDA34,11.5,0.014788593999999999,Starchy Foods,174.408,OUT027,1985,7443.644,28,0.9942317061306136,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
FDJ08,11.1,0.11129811099999999,Fruits and Vegetables,191.7846,OUT017,2007,3057.3536,6,0.9275067658308507,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
FDG38,8.975,0.05268526,Canned,83.3224,OUT013,1987,3579.3408,26,1.0363413422640202,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
FDD29,12.15,0.018485511,Frozen Foods,253.1698,OUT018,2009,1522.0188,4,0.9334195194824175,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
NCE31,7.67,0.184689756,Household,35.4216,OUT013,1987,450.0808,26,0.8740008631727028,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
FDS19,13.8,0.064153845,Fruits and Vegetables,76.9012,OUT013,1987,607.2096,26,1.0360970940380263,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
FDU11,4.785,0.092516598,Breads,120.1098,OUT013,1987,1325.6078,26,0.8740008613438394,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
FDL02,20.0,0.10424519800000001,Canned,105.3622,OUT049,1999,1270.3464,14,0.923723834239608,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
FDO51,6.784999999999998,0.041779181,Meat,43.4112,OUT027,1985,1107.8912,28,1.0316974300550332,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
DRK23,8.395,0.07226985,Hard Drinks,254.104,OUT018,2009,3542.0559999999996,4,0.9260469392915524,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
FDO27,6.175,0.17980696100000002,Meat,95.2752,OUT018,2009,1534.0032,4,0.9626703911823791,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDB16,8.21,0.044995630999999994,Dairy,89.2198,OUT049,1999,1308.297,14,1.0006230344934601,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
FDA44,19.7,0.053523765,Fruits and Vegetables,55.393,OUT017,2007,1471.418,6,0.9348909855375118,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
NCB18,19.6,0.041459372,Household,89.6514,OUT018,2009,1239.7196,4,0.8782920698259042,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
NCL53,7.5,0.036234918,Health and Hygiene,175.3028,OUT046,1997,3896.2616,16,1.0361398018274368,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
FDR16,5.845,0.10544580099999999,Frozen Foods,214.4218,OUT018,2009,1496.0526,4,1.0371328162407762,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
NCQ05,11.395,0.0,Health and Hygiene,151.6708,OUT013,1987,3460.8284,26,0.0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
FDF44,7.17,0.05997133,Fruits and Vegetables,132.1968,OUT018,2009,2870.9296,4,0.9334195383673218,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDU50,5.75,0.075595405,Dairy,114.7176,OUT017,2007,1259.6936,6,1.1487676882701738,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
FDG20,15.5,0.21037580600000003,Fruits and Vegetables,178.2028,OUT010,1998,177.1028,15,1.5560143915241271,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
FDD58,7.76,0.059341019,Snack Foods,99.77,OUT035,2004,798.96,9,0.8745633976752213,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
FDT01,13.65,0.18520944,Canned,212.9902,OUT017,2007,3185.853,6,1.043071335885565,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
FDK15,10.8,0.098566832,Meat,98.3042,OUT049,1999,1488.0629999999999,14,0.8760887603693818,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
FDJ08,11.1,0.11084417,Fruits and Vegetables,189.2846,OUT049,1999,5159.2842,14,0.9237238323649987,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
FDS10,19.2,0.035015199999999996,Snack Foods,182.0318,OUT027,1985,5954.2494,28,1.0321817722197937,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
FDJ55,12.8,0.023567538,Meat,226.8404,OUT049,1999,4500.808,14,0.9310779470471872,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
FDU32,8.785,0.0,Fruits and Vegetables,123.0414,OUT010,1998,121.8414,15,0.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
FDG09,20.6,0.04792722,Fruits and Vegetables,185.9556,OUT035,2004,4318.3788,9,0.8745633920561079,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
FDE39,7.89,0.036207786,Dairy,121.0782,OUT045,2002,3456.1678,11,0.9241603534890003,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
FDU56,16.85,0.044377096,Fruits and Vegetables,185.8266,OUT013,1987,1659.8394,26,1.3294583736453818,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
NCH55,16.35,0.034742632,Household,127.402,OUT045,2002,759.012,11,0.9610435090688915,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
FDX33,9.195000000000002,0.116915909,Snack Foods,159.4578,OUT027,1985,4974.1918,28,0.9942317108569951,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
FDR24,17.35,0.062979148,Baking Goods,87.98299999999999,OUT045,2002,1707.777,11,0.9241603464447192,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
FDC33,8.96,0.068604503,Fruits and Vegetables,197.3768,OUT027,1985,7488.9184,28,1.1185106774210911,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
NCV54,11.099999999999998,0.03294861,Household,116.8124,OUT027,1985,2488.7604,28,0.9539364520888091,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
NCQ02,12.6,0.007450258,Household,186.7556,OUT013,1987,2816.3340000000003,26,1.0352775156349283,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
NCU17,5.32,0.09302771800000001,Health and Hygiene,101.4674,OUT049,1999,2954.1546,14,1.0290942050058527,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
NCZ06,19.599999999999998,0.164864915,Household,255.2698,OUT019,1985,761.0094,28,1.6148105913106447,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
FDV37,13.0,0.083498083,Canned,199.4426,OUT035,2004,593.2278,9,0.929456822646695,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
DRH25,18.7,0.014522363,Soft Drinks,50.2324,OUT027,1985,1298.31,28,1.031674996447189,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
NCI43,19.85,0.025963795,Household,46.3376,OUT035,2004,1150.5024,9,0.9988808283712867,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
NCQ53,17.6,0.019012262,Health and Hygiene,237.15900000000002,OUT017,2007,3072.667,6,1.0047208931339389,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
NCT18,14.6,0.059393919,Household,181.7976,OUT035,2004,3259.7568,9,0.8745633864002788,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
FDF14,7.55,0.027212057999999997,Canned,152.734,OUT049,1999,2756.4120000000003,14,1.000623034699854,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
FDM14,13.8,0.013263968000000001,Canned,106.9254,OUT046,1997,2930.1858,16,0.9990697345804112,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
FDX57,17.25,0.079113947,Snack Foods,99.2068,OUT010,1998,97.2068,15,1.7350867034513144,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
NCV05,10.1,0.03020851,Health and Hygiene,153.1656,OUT046,1997,1544.656,16,0.8627049231111257,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
FDX39,14.3,0.049634817000000005,Meat,212.5586,OUT013,1987,3165.8790000000004,26,0.9288589811290464,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
FDA23,9.8,0.047187038,Baking Goods,100.6016,OUT046,1997,1619.2256,16,0.9296325998861716,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
NCV06,11.3,0.066681333,Household,194.4478,OUT046,1997,387.4956,16,1.14197421401501,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
NCE31,7.67,0.185218446,Household,36.3216,OUT045,2002,415.4592,11,0.8765027643412265,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
DRI39,13.8,0.162462044,Dairy,55.893,OUT010,1998,226.372,15,1.556014392676421,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FDH21,10.395,0.031273559,Seafood,160.0604,OUT049,1999,1267.6832,14,0.8760887543144597,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
FDR26,20.7,0.042836778,Dairy,175.8028,OUT046,1997,1593.9252,16,0.9296326057508414,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
FDA14,16.099999999999998,0.11412741800000001,Dairy,147.17600000000002,OUT019,1985,585.904,28,1.8000222732757727,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
FDG21,17.35,0.14689586599999999,Seafood,149.605,OUT018,2009,3745.125,4,1.0363780767798758,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
NCQ38,16.35,0.013420878999999998,Others,104.82799999999999,OUT018,2009,1810.976,4,0.9260469456497719,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
FDN20,19.35,0.026181892999999998,Fruits and Vegetables,167.0474,OUT046,1997,2358.2636,16,1.036695199578038,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
NCN29,15.2,0.012184998999999998,Health and Hygiene,50.3034,OUT017,2007,145.8102,6,1.2178979201224815,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
FDI28,14.3,0.026428924,Frozen Foods,78.2302,OUT018,2009,554.6114,4,0.9334195204980926,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDA03,18.5,0.045243612999999995,Dairy,146.8102,OUT027,1985,3499.4448,28,1.0316749723264318,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
FDZ28,20.0,0.0,Frozen Foods,127.3678,OUT046,1997,1780.3492,16,0.0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
FDO52,11.599999999999998,0.076790922,Frozen Foods,172.1106,OUT027,1985,2566.659,28,0.9942317062510561,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
FDU10,10.1,0.045950475,Snack Foods,38.2848,OUT017,2007,1230.3984,6,1.0047208848228446,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
FDP13,8.1,0.133673087,Canned,41.548,OUT027,1985,918.804,28,0.8584743198896353,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
FDV02,16.75,0.060252433,Dairy,170.7106,OUT027,1985,3079.9908,28,0.9942317108607608,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
FDS28,8.18,0.08252970400000001,Frozen Foods,56.9588,OUT049,1999,744.3644,14,0.9237238256650994,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
FDW49,19.5,0.082552214,Canned,179.8002,OUT046,1997,716.4008,16,0.9587212894932363,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
FDP33,18.7,0.08927225300000001,Snack Foods,254.7672,OUT046,1997,5113.344,16,0.9589528564398557,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
FDJ03,12.35,0.072541731,Dairy,48.5692,OUT045,2002,886.8456,11,0.931517926130054,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
FDQ51,16.0,0.017536671,Meat,45.5718,OUT013,1987,1039.9796,26,1.171882555018157,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
DRK23,8.395,0.072088552,Hard Drinks,253.704,OUT049,1999,4554.072,14,0.923723834179259,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
FDU11,4.785,0.092781435,Breads,119.7098,OUT045,2002,1807.6470000000002,11,0.8765027666356413,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
NCK06,5.03,0.008644894,Household,122.6756,OUT035,2004,2665.8632,9,0.9294568651227048,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
FDY09,15.6,0.025342692000000003,Snack Foods,174.3054,OUT017,2007,1751.0539999999999,6,0.9641879656967862,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
NCY18,7.285,0.031145742999999997,Household,173.6054,OUT035,2004,2626.5809999999997,9,0.9294568358363532,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
FDA10,20.35,0.0,Snack Foods,120.9072,OUT049,1999,1470.0864,14,0.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
FDO34,17.7,0.030108283,Snack Foods,165.9816,OUT017,2007,4362.3216,6,0.9348909880094557,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
FDE38,6.519999999999998,0.044391149000000005,Canned,164.3842,OUT027,1985,4476.1734,28,0.9178236891649563,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
FDF40,20.25,0.022639471,Dairy,248.4092,OUT017,2007,2241.0828,6,0.9275067568780018,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
FDY02,8.945,0.0,Dairy,264.791,OUT017,2007,4733.838,6,0.0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
FDS03,7.825000000000001,0.139419417,Meat,66.0826,OUT019,1985,258.3304,28,1.5315371988570392,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
FDB59,18.25,0.015278898999999999,Snack Foods,199.0084,OUT046,1997,3174.5344,16,1.0366184255331725,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
NCQ42,20.35,0.039329257,Household,127.6678,OUT049,1999,2924.8594,14,0.9605895887394282,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
FDO15,16.75,0.008579863,Meat,72.3038,OUT049,1999,960.7494,14,0.8760887286607979,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
DRN47,12.1,0.028164527,Hard Drinks,178.166,OUT010,1998,539.298,15,1.6047757263900149,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FDA03,18.5,0.0,Dairy,144.2102,OUT035,2004,2041.3428,9,0.0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
FDA01,15.0,0.054367970999999994,Canned,58.5904,OUT035,2004,996.0368,9,0.9294568219386605,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
FDB38,19.5,0.027346699999999998,Canned,158.99200000000002,OUT046,1997,1757.7120000000002,16,1.1521149890022302,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
FDT59,13.65,0.016001434,Breads,230.6668,OUT017,2007,1842.9344,6,0.9641442136247025,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
FDG08,13.15,0.165328057,Fruits and Vegetables,170.6764,OUT035,2004,3435.528,9,1.0280639986587645,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
FDV56,16.099999999999998,0.013529883999999999,Fruits and Vegetables,106.2596,OUT027,1985,1402.1748,28,0.925130816305599,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
FDY26,20.6,0.030510526,Dairy,211.4244,OUT046,1997,7833.8028,16,0.9296326118286704,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
DRE13,6.28,0.027699862999999998,Soft Drinks,87.9198,OUT035,2004,1221.0772,9,0.8745633752327037,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
FDE51,5.925,0.09646733,Dairy,42.8086,OUT046,1997,669.1289999999999,16,0.8630575700879813,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
FDL40,17.7,0.011636708,Frozen Foods,94.541,OUT045,2002,1061.951,11,1.1549973359556676,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
FDD50,18.85,0.141642219,Canned,168.1132,OUT046,1997,2874.9244,16,0.9990697498983938,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
FDC04,15.599999999999998,0.044767800999999996,Dairy,241.8854,OUT027,1985,4592.0226,28,0.9178236871065295,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
FDN15,17.5,0.028009382000000003,Meat,141.718,OUT010,1998,419.454,15,1.6044637314800074,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
FDC46,17.7,0.1164455,Snack Foods,182.8266,OUT013,1987,5163.9448,26,0.9288589842968027,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
FDV56,16.1,0.013584408000000001,Fruits and Vegetables,107.7596,OUT013,1987,323.5788,26,0.928858995544109,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
FDK43,9.8,0.026950104,Meat,128.40200000000002,OUT018,2009,1265.02,4,0.9260469367875278,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
NCR29,7.565,0.054751689000000006,Health and Hygiene,54.793,OUT045,2002,622.523,11,0.9241603457690049,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
FDY03,17.6,0.076121831,Meat,111.7202,OUT046,1997,1125.202,16,0.8747287954930626,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
FDU44,12.15,0.058516562,Fruits and Vegetables,164.1552,OUT049,1999,5198.5664,14,0.9237238292228538,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
FDZ04,9.31,0.037923509,Frozen Foods,61.651,OUT013,1987,379.506,26,0.928858994390413,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
FDU16,19.25,0.058365705999999996,Frozen Foods,82.1908,OUT049,1999,2432.8332,14,1.1437482397679617,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
